Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2UdCQIDwFvGhslUYZH5tRR,"Smack Yo'","Smack Yo'","Beltran",2022-09-30,245669,69,true,murielkruize,2024-08-14T14:45:35Z,"tech house","Solid Grooves Raw",0.884,0.745,7,-7.892,1,0.135,0.00321,0.357,0.0921,0.735,126.992,4
spotify:track:2ZgKOGthLtSzmDWde75FtY,"Vampiro","Haunted Castle (Extended Play)","French Police",2021-04-20,136803,60,false,murielkruize,2024-08-15T14:44:46Z,"darkwave,post-punk,cold wave,gothic rock,deathrock","623422 Records DK2",0.522,0.532,9,-15.507,1,0.0341,0.00319,0.871,0.0809,0.875,171.929,4
spotify:track:5773KSWFzg9kCc8yazjbSt,"Deceptacon","Le Tigre","Le Tigre",1999-10-26,184626,80,true,murielkruize,2024-08-15T15:50:26Z,"riot grrrl,queercore,electroclash","Mr. Lady Records, Le Tigre Records",0.603,0.864,4,-3.341,0,0.0668,0.055,0.00493,0.0986,0.616,160.488,4
spotify:track:2yb0ZoqqGX4XDzt2CZarWF,"Big Headed Woman","Eve","Speed Glue & Shinki",2010,375800,12,false,murielkruize,2024-08-19T15:10:26Z,"psychedelic rock,acid rock","ODL",0.4,0.45,7,-11.342,1,0.0597,0.0619,0.0293,0.109,0.514,139.294,3
spotify:track:6WpZwkzyjINc6wDghg8Gzv,"Girls","The Sex EP","The Dare",2023-05-19,119558,61,true,murielkruize,2024-09-03T13:35:00Z,"electroclash","The Dare",0.922,0.831,2,-1.918,1,0.246,0.0792,0.00000756,0.061,0.882,121.949,4
spotify:track:1Bs02vi750lAWnoGquizgR,"Clip In A Tray (feat. ScHoolboy Q)","The Alchemist Sandwich","The Alchemist,ScHoolboy Q",2022-12-16,183013,35,true,murielkruize,2024-08-25T07:58:31Z,"alternative hip hop,jazz rap,experimental hip hop,boom bap","ALC",0.694,0.4,2,-10.144,1,0.0694,0.0384,0.00362,0.223,0.0393,116.928,4
spotify:track:6s0NHplywwr1IjnQpUpWJk,"Bad To The Bone","BAD TO THE BONE","George Thorogood & The Destroyers",1982-01-01,292173,73,false,murielkruize,2024-08-30T15:36:05Z,"classic rock,blues rock,southern rock","EMI/EMI Records (USA)",0.459,0.727,0,-11.777,1,0.0303,0.00614,0.0652,0.384,0.955,149.231,1
spotify:track:6aaPceG6TnixvAZQ1wBMdp,"Get It Together","Ill Communication","Beastie Boys,Q-Tip",1994-05-23,245626,57,true,murielkruize,2024-09-03T13:38:34Z,"rap rock,old school hip hop,east coast hip hop,hip hop","Capitol Records",0.854,0.649,11,-7.997,1,0.326,0.281,0,0.106,0.734,101.02,4
spotify:track:129jFxTXF0eXy4s4l2PoLc,"Relax Baby Be Cool","Paris <> Berlin","Stereo Total",2007-06-22,152200,32,false,murielkruize,2024-09-16T10:56:17Z,"electroclash,german indie","Stereo Total",0.682,0.499,3,-4.769,1,0.0404,0.479,0,0.145,0.481,185.942,4
spotify:track:22DKsoYFV5npPXmnPpXL7i,"Watch Out","Watch Out","2 Chainz",2015-07-22,207813,54,true,murielkruize,2024-09-11T07:40:36Z,"southern hip hop,rap","Def Jam Recordings",0.899,0.504,8,-6.758,0,0.5,0.826,0,0.052,0.537,129.89,4
spotify:track:76Rcr2dx6DsPORncOuLDF5,"Cigarette Packet","Separate / Cigarette Packet","Sorry",2021-03-16,138160,41,false,murielkruize,2024-09-12T15:07:04Z,"","Domino Recording Co",0.681,0.808,6,-4.626,0,0.111,0.664,0.0011,0.385,0.547,85.01,4
