Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:25didOM7sOPt7UVEcfyc92,"Lemon Day","Music for Animals","Nils Frahm",2022-09-23,1111999,30,false,,2022-08-03T03:06:04Z,"neoclassical,minimalism,ambient","LEITER Verlag GmbH & Co. KG",0.113,0.276,1,-23.32,1,0.0382,0.856,0.895,0.0633,0.0391,179.971,3
spotify:track:2FTW0aUXYhRHLFNt3XUMtk,"Duet 3","Duets | Golden Gate Bridge","Nate Mercereau",2021-07-19,576346,11,false,,2021-10-20T18:30:59Z,"nu jazz","Alpha Pup",0.299,0.53,9,-17.319,0,0.0724,0.987,0.958,0.15,0.0817,140.711,4
spotify:track:0cSdWJzO18liElNMCAYCig,"Gilded","Gave in Rest","Sarah Davachi",2018-09-14,210716,36,false,,2021-10-20T18:30:59Z,"drone,ambient,dark ambient,experimental,minimalism","Ba Da Bing!",0.242,0.18,4,-21.176,0,0.0457,0.937,0.937,0.0986,0.0307,68.985,4
spotify:track:2zsF9Fl6JOi3C7q1TZZlyV,"The Spiral Arm","The Spiral Arm","Dallas Acid",2019-11-01,574733,19,false,,2021-10-20T18:30:59Z,"space rock,dream pop,ambient","All Saints Records",0.0612,0.287,8,-13.59,1,0.0376,0.333,0.698,0.137,0.0369,64.393,3
spotify:track:4G5JEepKqWXQczsGinBPGY,"inconsist","re:member","Ólafur Arnalds",2018-08-24,271888,40,false,,2021-10-20T18:30:59Z,"neoclassical,minimalism","Decca Music Group Ltd.",0.481,0.49,9,-15.725,1,0.0407,0.941,0.913,0.13,0.0398,170.014,4
spotify:track:4Z3hujqYZXWW1jEkx4vQ1V,"Oudam","Calming Signals","Rich Ruth",2019-10-25,368066,10,false,,2021-10-20T18:30:59Z,"","General General / Plant Life",0.138,0.409,9,-11.653,0,0.035,0.976,0.915,0.0865,0.134,90.984,4
spotify:track:3zXqPJK854eMWfhzhSTtQr,"Odes","Odes","Diskret",2018-11-23,436935,28,false,,2021-10-20T18:30:59Z,"","Quiet Love Records",0.257,0.304,10,-13.93,1,0.04,0.74,0.878,0.0976,0.382,196.232,4
spotify:track:6RpNhl6giVNAhZY2526QgZ,"Right Right Right","Music for Animals","Nils Frahm",2022-09-23,445980,29,false,,2022-07-08T04:29:46Z,"neoclassical,minimalism,ambient","LEITER Verlag GmbH & Co. KG",0.286,0.151,3,-30.208,0,0.0463,0.791,0.911,0.0654,0.304,175.787,4
spotify:track:7vgALquo401uGSBgveSPNi,"Moderato Cantabile","The Flower And The Vessel","Felicia Atkinson",2019-07-05,478488,21,false,,2021-10-20T18:30:59Z,"experimental,ambient,drone,avant-garde,spoken word","Shelter Press",0.216,0.323,5,-20.49,1,0.0442,0.257,0.925,0.118,0.0357,119.45,4
spotify:track:4MDWooXKrn5t77I48DfIEc,"You never were","Anoyo","Tim Hecker",2019-05-10,510095,15,false,,2021-10-20T18:30:59Z,"drone,ambient,dark ambient,idm,experimental,minimalism","kranky",0.17,0.223,9,-18.078,0,0.0429,0.729,0.644,0.115,0.0919,124.74,4
spotify:track:6qNgUxNscSCV4Oqvo5Eo8T,"yyyyyy2222","Honest Labour","Space Afrika",2021-08-27,330831,24,false,,2021-10-20T18:30:59Z,"dub techno,ambient,dark ambient,space music,experimental","Dais Records",0.17,0.171,9,-22.951,0,0.0339,0.314,0.908,0.0994,0.0574,66.462,4
