Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6zCCZe8NIppdqZVMTYTy0M,"The Zombie","Gon' Boogaloo","C.W. Stoneking",2016-06-03,233106,43,false,1a74b63i0zf75qotyz7k0d8ew,2022-10-22T17:06:57Z,"blues","King Hokum Records",0.52,0.383,4,-16.67,0,0.148,0.972,0.891,0.106,0.706,153.907,4
spotify:track:3v2OxIsGWJXWfLuRkB59Q6,"zombie girl","songs","Adrianne Lenker",2020-10-23,164224,68,false,1a74b63i0zf75qotyz7k0d8ew,2022-10-22T17:07:12Z,"","4AD",0.538,0.103,8,-19.38,1,0.0462,0.914,0.000053,0.137,0.383,128.424,4
