Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3EvpaRZkKWxsgDIO2zMH7g,"Heaven Is A Place On Earth - Promo 7 Edit","Heaven On Earth (Deluxe Edition)","Belinda Carlisle",1987,233666,69,false,1254236223,2024-10-26T03:32:46Z,"","Geffen",0.605,0.902,4,-5.804,1,0.0385,0.0171,0.00000131,0.124,0.692,122.866,4
spotify:track:0nw4GKKBab2VEPqEWCMOx2,"Sweet Dreams - Radio Version","Sweet Dreams","La Bouche",1995-03-11,204240,69,false,1254236223,2024-10-26T03:34:19Z,"eurodance,europop","MCI",0.646,0.847,11,-12.529,0,0.0435,0.0736,0.0515,0.0661,0.859,133.716,4
spotify:track:4t0UsYzmmmZRMTWn77jiGF,"Show Me Love","Show Me Love","Robin S",1993-06-15,252106,75,false,1254236223,2024-10-26T03:35:52Z,"eurodance","Atlantic Records",0.811,0.833,5,-4.259,1,0.153,0.014,0.0000206,0.0769,0.567,120.258,4
spotify:track:1x1XQqhBViz4opcpwc7FVs,"Reelin' In The Years","Can't Buy A Thrill","Steely Dan",1972-11-01,277467,76,false,1254236223,2024-10-26T03:37:20Z,"yacht rock,classic rock","Geffen",0.494,0.54,2,-17.34,1,0.0348,0.154,0,0.0878,0.723,134.976,4
spotify:track:48p5E25cFPanxuwCTmTpuL,"The Promise","When In Rome","When In Rome",1988-01-01,220960,74,false,1254236223,2024-10-26T03:45:41Z,"new wave,synthpop","Virgin",0.629,0.876,0,-10.141,1,0.0444,0.0864,0.0000772,0.0431,0.358,118.01,4
spotify:track:2w9ml2CqsO96sIIdJzRUxf,"Something Here for the Club - Vocal","Something Here for the Club (Vocal)","Terrence Parker",2018-09-14,402494,49,false,12139169220,2024-10-26T21:27:41Z,"disco house,funky house","Big Beat Records/Atlantic",0.832,0.854,9,-5.498,1,0.0441,0.000323,0.555,0.0303,0.918,130.032,4
spotify:track:4Ku6X72Q815qNd7ChuiDdD,"Coming Up - Remastered 2011","McCartney II (Special Edition)","Paul McCartney",1980-05-16,231880,53,false,1254236223,2024-10-26T03:51:57Z,"","Paul McCartney Catalog",0.817,0.767,8,-7.194,1,0.0467,0.457,0.0723,0.0606,0.878,128.929,4
spotify:track:2t0Ci12vaJaYzEmsJL2S1X,"All I Want Is You","Naturally Sweetened","Barry Louis Polisar",2012-07-02,157623,56,false,1254236223,2024-10-26T04:31:15Z,"anti-folk","Rainbow Morning Music / Barry Louis Polisar",0.692,0.395,7,-11.434,1,0.0416,0.38,0,0.0634,0.746,90.378,4
spotify:track:3Um9toULmYFGCpvaIPFw7l,"What's Going On","What's Going On","Marvin Gaye",1971-05-21,233000,73,false,1254236223,2024-10-26T04:43:59Z,"motown,classic soul,soul,northern soul,quiet storm","UNI/MOTOWN",0.283,0.716,1,-9.632,0,0.0986,0.447,0,0.399,0.828,201.96,4
spotify:track:1rZsn9K890Goymfl7YIdgY,"Mermaids","Dance Fever (Complete Edition)","Florence + The Machine",2023-04-21,275319,51,true,126557914,2024-10-26T05:16:00Z,"baroque pop","Polydor Records",0.414,0.537,9,-9.21,0,0.0368,0.434,0.00441,0.127,0.119,117.038,4
