Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5uJv78xFutgvPDBWaZrNJc,"Un Amore Debole","Un Amore Debole","Ada Oda",2022-11-25,133520,23,false,1254236223,2024-11-30T22:41:10Z,"","62Tv Records",0.799,0.602,5,-5.19,0,0.0373,0.0467,0.0131,0.14,0.855,119.964,4
spotify:track:2BigkQQGvgUdj5moWxXuti,"Josephine","Constellation","Caoilfhionn Rose",2024-05-24,280475,43,false,1254236223,2024-11-30T22:41:59Z,"","Gondwana Records",0.566,0.283,5,-15.54,0,0.0258,0.867,0.189,0.109,0.184,93.959,4
spotify:track:6rFzofL18yA89prUnmB3v4,"Glades and Avenues","Theodor","Theodor",2023-02-24,235354,34,false,1254236223,2024-11-30T22:42:04Z,"","Broc editions",0.655,0.445,5,-11.002,0,0.0262,0.816,0.407,0.121,0.537,94.302,4
spotify:track:7sWKIQsoW2dlKMNobxXoXp,"Nothing Like","I Got Heaven","Mannequin Pussy",2024-03-01,249440,49,false,1254236223,2024-11-30T22:42:17Z,"riot grrrl,queercore,indie punk","Epitaph",0.522,0.732,9,-8.11,1,0.0368,0.00395,0.000529,0.126,0.244,116.972,4
spotify:track:2v0M1pCugLIImmFGZNkydS,"AMAMA","AMAMA","Crumb",2024-05-17,190413,47,false,1254236223,2024-11-30T22:42:29Z,"neo-psychedelic,bedroom pop","Crumb Records",0.616,0.764,7,-6.763,0,0.0301,0.231,0.0674,0.175,0.667,107.027,4
spotify:track:6aghmokpyn0soDHkTgaonm,"My Love","Posse EP Volume 2","Metronomy,Nourished by Time",2024-07-12,255428,37,false,1254236223,2024-11-30T22:42:18Z,"new rave,alternative dance","Ninja Tune",0.683,0.562,9,-9.41,0,0.0379,0.568,0.0000395,0.112,0.408,139.998,4
spotify:track:3E6G7WqsnOh6rWanwcSO7w,"Daisy Lady - 2012 Remaster","Tír Na NÓg (2012 Remaster)","Tír na nÓg",1971-01-01,138253,58,false,1254236223,2024-11-30T22:44:40Z,"","Chrysalis Records",0.578,0.166,8,-18.79,0,0.0359,0.827,0,0.112,0.598,76.884,4
spotify:track:4qA8M5hJn45rtFyWH5Ixar,"Fish and Whistle","Bruised Orange","John Prine",1978,194706,55,false,1254236223,2024-11-30T22:42:41Z,"americana,folk,singer-songwriter,alt country,outlaw country","Rhino/Elektra",0.724,0.369,7,-15.259,1,0.0422,0.345,0,0.0592,0.86,82.941,4
spotify:track:7pdWCImCOcNcqRMMmHSeub,"Waterfall","It's Smoke Time","The Smoke",2008-11-25,163186,29,false,1254236223,2024-11-30T22:42:47Z,"psychedelic rock,garage rock,baroque pop,acid rock,proto-punk","Morgan Blue Town",0.427,0.62,8,-8.416,0,0.0314,0.393,0.0000979,0.115,0.402,114.862,4
spotify:track:2OPh8c8b2jKTAp5WWpLSxd,"Swooning","Dream House","JW Francis",2023-01-27,204423,36,false,1254236223,2024-11-30T22:42:54Z,"bedroom pop","Sunday Best Recordings",0.593,0.796,10,-8.946,1,0.0293,0.177,0.964,0.135,0.825,139.987,4
spotify:track:6Q0GTFuMlUj98CC1VWnFAs,"Light From A Dead Star","Split","Lush",1994-06-13,197293,38,false,1254236223,2024-11-30T22:43:49Z,"shoegaze,dream pop,britpop,slowcore","4AD",0.508,0.661,9,-7.388,0,0.0275,0.135,0.000117,0.0983,0.12,108.799,4
spotify:track:6IUwiHsyKAZtfBy37Wu4ij,"Heavy Water/I'd Rather Be Sleeping","Dragging a Dead Deer Up a Hill","Grouper",2008,173026,51,false,1254236223,2024-11-30T22:43:34Z,"drone,slowcore,ambient,dream pop","Yellowelectric",0.458,0.309,2,-14.186,1,0.0283,0.909,0.956,0.118,0.0556,106.006,4
spotify:track:0p9R9X8GLOUwXgMnc3fcCt,"The Nights Are Cold","Late Night Final","Richard Hawley",2001-10-15,169973,24,false,1254236223,2024-11-30T22:44:06Z,"singer-songwriter,baroque pop","Setanta",0.675,0.604,2,-10.318,1,0.0265,0.682,0.000673,0.31,0.881,113.031,4
spotify:track:6Cutvku1tYIP4QQnXrFah0,"Sa Peau","Sa Peau","Whisper",2024-04-10,198821,21,false,1254236223,2024-11-30T22:44:13Z,"french pop,french indie pop","SUBLIME",0.717,0.293,3,-11.589,1,0.076,0.615,0.00128,0.104,0.203,74.001,4
spotify:track:2YuySJd7C2aoBarBP8OvzR,"drifting","drifting","Night Tapes",2023-12-01,212440,67,true,1254236223,2024-12-01T02:17:44Z,"lo-fi indie,dream pop","Nettwerk Music Group",0.584,0.732,2,-7.09,1,0.0565,0.608,0.39,0.137,0.515,126.294,4
spotify:track:5zlbhpcqDgcT2sr6qCvIFT,"THERE’S NOTHING YOU CAN’T DO","ENTERTAINMENT DEATH","SPIRIT OF THE BEEHIVE",2021-04-09,179522,27,false,1254236223,2024-12-01T02:18:13Z,"shoegaze,slowcore","Saddle Creek",0.419,0.803,7,-9.43,1,0.0582,0.000131,0.182,0.349,0.396,130.07,4
spotify:track:1NHd4UVxT5d5EGYzlDq17T,"Inspector Norse","It's the Arps","Todd Terje",2012-01-09,400751,55,false,1254236223,2024-12-01T02:18:44Z,"nu disco","Olsen Records",0.912,0.782,7,-7.018,0,0.0445,0.0741,0.763,0.348,0.89,119.979,4
spotify:track:3yilxPp0jUo9w2xyh5ZSqZ,"Comme si","Chris","Christine and the Queens",2018-09-21,232333,33,false,1254236223,2024-12-01T02:19:25Z,"art pop,french pop","Because Music",0.704,0.644,2,-6.818,1,0.0542,0.232,0.0000619,0.102,0.778,116.001,4
spotify:track:5fzz7GJymJeRwvJGIKuLty,"Melana","Melana","Fantasydub,Saadi",2022-11-04,184500,2,false,1254236223,2024-12-01T02:20:02Z,"","Fantasydub",0.73,0.777,2,-4.615,0,0.0338,0.334,0.00000354,0.0776,0.912,103.982,4
spotify:track:0QEbOvRMO53Q5xHep7gEQI,"La Vie D'avance","Vierge","ascendant vierge",2020-10-09,179146,0,false,1254236223,2024-12-01T02:20:13Z,"frenchcore,tekno,techno,gabber","Live From Earth Klub",0.611,0.614,3,-9.07,1,0.167,0.0474,0.00451,0.0871,0.184,175.023,4
spotify:track:68ZeG8o7FgCB6lWx9dk1qX,"Looking for the Magic","Looking for the Magic","Phil Seymour",2017-12-29,185733,27,false,1254236223,2024-12-01T02:21:10Z,"power pop,jangle pop","Hitstown",0.811,0.744,5,-13.279,1,0.0329,0.151,0.00382,0.0513,0.919,134.769,4
spotify:track:5VDXMHb1tqT6dWcVW7YKAM,"Aydin feat. Kevin Parker","Swimmer","Discodeine,Kevin Parker",2013-10-21,207263,16,false,1254236223,2024-12-01T02:21:21Z,"nu disco","Pschent Music",0.657,0.852,1,-6.887,1,0.0426,0.00217,0.246,0.16,0.306,140.104,4
spotify:track:51pCXIv46lQcfwtWXotX0p,"Bleu fuchsia","Pouchkine","Odezenne",2019-09-13,187799,49,false,1254236223,2024-12-01T02:22:55Z,"french indie pop,french pop,french house,french rap","Universeul",0.669,0.811,10,-8.012,0,0.0594,0.00872,0.0141,0.174,0.456,120.177,4
spotify:track:6EidGY4S6hkU6fwNdSSabg,"Oh Sheit it's X","Apocalypse","Thundercat",2013-06-03,227086,50,true,1254236223,2024-12-01T02:23:18Z,"","Brainfeeder",0.632,0.682,4,-8.052,1,0.0459,0.000323,0.0248,0.142,0.532,122.983,3
